Term,Dolma,Pile,RPJ
Social Class,0.3823412487688172,0.42643174771453285,0.5652858950810615
Urothelium,0.02692561910272085,0.11598246432507156,0.01817102214261648
Cluster Analysis,0.1734232305478354,0.43828149472201156,0.13434824300877726
"Antigens, Tumor-Associated, Carbohydrate",8.474966063032566e-06,2.3480344136351542e-05,1.3709078014203986e-05
"Hyperthermia, Induced",2.37950970231299e-05,9.131244941914488e-05,8.008987681982328e-05
Committee Membership,0.01445568442166801,0.007923311682455515,0.03313700615159643
Rabbits,2.4123606265347033,2.846728224892872,1.9426167603163254
Career Mobility,0.012386488861355288,0.004401260062002783,0.015747401455789577
"Ventilators, Mechanical",5.867284197484085e-05,5.4787469651486927e-05,0.00012771088465863713
Gestational Age,0.33432437277730703,1.128715796197176,0.2858956066820061
Sternum,0.27828268180480453,0.3729017809379039,0.19311040209060815
"Anesthetics, Intravenous",7.888237643284158e-05,0.00017218919033324464,0.00013781231056384007
Prosthesis-Related Infections,8.507562086351923e-05,0.00042525512158058905,8.658365061602517e-05
Piperazines,0.003972477361929919,0.013201171258882087,0.0038522509219913194
Drug Users,0.341664997228826,0.4433689026182211,0.49469857391634703
Systemic Inflammatory Response Syndrome,0.018632864810043483,0.07588586332156191,0.018108248995919864
Preoperative Care,0.0030623963908534987,0.004064708462715078,0.002891893930575241
Intelligence,26.212384864549556,21.340110768323097,41.92462978061235
Florida,33.73905959412982,20.4932843302642,49.84600490959717
"Contraceptives, Oral, Hormonal",1.238648886135529e-05,2.0871417010090258e-05,1.9481321388605662e-05
Vascular Endothelial Growth Factor A,0.0005590217999269559,0.001377513522665957,0.0009776737215392844
Chemical and Drug Induced Liver Injury,2.575085842229126e-05,0.0,6.926692049282013e-05
Tamoxifen,0.6705683253678909,1.0402575130541611,0.37121008528608473
Vision Disorders,0.01173847991776649,0.007954618807970649,0.009568936453914382
Access to Information,0.7848656292167464,0.4671701447911028,1.2493090009648309
Community-Institutional Relations,1.6298011659678013e-05,1.8262489883828977e-05,4.978559910421447e-05
France,30.728567155048662,28.019282500661383,53.10898626528679
Single-Blind Method,0.0002301279246346535,0.0012653296562367218,0.00044951345278153066
Elective Surgical Procedures,0.006465095265161074,0.0093190876950053,0.005531252213520408
"Cholesterol, Dietary",0.001474318134734473,0.0007618067208682944,0.0008521274281460477
Signal Transduction,0.39921946964357974,1.627430478871904,0.3663332611651371
Bombs,3.8799665881472545,3.4508096474159142,5.457272977842811
Cesarean Section,0.15002221944663652,0.3292466033341738,0.15109712869002553
Birth Order,0.08387184972233541,0.10341787128499723,0.0742815569243316
Microbial Sensitivity Tests,0.0001558089914665218,0.00012001064780801898,0.0007135935871604074
Herpesviridae Infections,6.225840453997e-05,0.00013044635631306411,0.00019409168346425643
Vaginal Neoplasms,8.898714366184195e-05,0.00018784275309081233,0.00018831944008985472
Diet,72.54767438784445,30.822264235501105,27.64387239025973
Comorbidity,0.4137990189538613,1.3093500836381287,0.39713395181094446
Semicircular Canals,0.020173678832349443,0.042590735336215435,0.02152541707356566
Patient Discharge,0.013027000719580635,0.02158365411555959,0.013021459522228385
Intestinal Mucosa,0.06969616514098066,0.2245477488301823,0.047702540776477266
Pyridines,0.00957573377052722,0.03810598960617229,0.009332274475563913
"Infectious Disease Transmission, Vertical",3.0314301687001103e-05,2.8698198388874107e-05,0.0001991423964168579
"Abortifacient Agents, Nonsteroidal",1.532013096009733e-05,1.5653562757567692e-05,2.886121687200839e-06
Hip Fractures,0.07494347297493059,0.1518813015824268,0.07718571687207744
Chronic Disease,0.8170506166820453,0.8867195427465584,0.8624893265335206
Mastectomy,0.40780917370869646,0.5378955502569198,0.345491854931438
Aromatase Inhibitors,0.047585304642761894,0.0740465696975477,0.03391409441587526
Cell Count,0.3531896472336175,1.0860363573386678,0.27369524877978635
Reproductive Behavior,0.015859595146032673,0.03341252970602824,0.021959778387489384
Varicose Veins,0.39860666440517584,0.1479548662574036,0.19104466049299412
Pitch Discrimination,0.003034363810798852,0.01232978959871082,0.002860868122437832
"Neovascularization, Pathologic",1.8905693525226498e-05,2.0871417010090258e-05,0.00031458726390489144
Parity,1.682894872591301,3.716622796602171,2.269308418577337
Methotrexate,0.5164233608918222,0.7900248766659365,0.471935732169394
Mental Recall,0.0014078222471629867,0.0007983317006359524,0.0010397253378141022
Shoulder Pain,0.30866771686240874,0.20038647471387658,0.143045570713157
"Abortion, Induced",0.00020372514574597516,0.0004539533199694631,0.0002597509518480755
Athletic Performance,0.31577625762789385,0.12450843817369345,0.22213757095963058
Medical Indigency,0.00011343416115135897,0.0013801224497922183,0.0001976993355732575
Molecular Diagnostic Techniques,0.0022070767389535963,0.005413523786992161,0.0021443884135902234
Immunization Programs,0.023121989141585197,0.03444044699377519,0.03377916822699862
Midodrine,0.014633658708991694,0.018552080794843977,0.010001854706994507
Health Facility Merger,4.563443264709844e-06,7.826781378783846e-06,8.658365061602517e-06
Face,121.2105184859234,100.80330365828897,113.29078242710476
Penis,21.983988952414244,2.824132307052323,1.9996126129255896
"Receptors, Estrogen",0.0005013268386516957,0.0018940810936656908,0.0005360971033975558
Rehabilitation Centers,0.12386586649425248,0.04745377549956646,0.09599457190756532
Nutrition Surveys,0.003939229418144175,0.007936356318086821,0.005729673079515466
"Cell Line, Tumor",0.0001564609119329089,0.0002921998381412636,0.0015260368421074436
Lipoproteins,0.2548229978616308,0.7171497152480801,0.1785253861443387
Immune Tolerance,0.04737343049118608,0.15387452190689044,0.042991668652543696
Lupus Coagulation Inhibitor,1.336436956093597e-05,9.392137654540617e-05,1.7316730123205033e-05
Patch-Clamp Techniques,0.0014648652879718598,0.007928529536708038,0.0017720787159413152
"Ventricular Function, Right",4.92199952122276e-05,0.00017740704458576718,4.834253826061405e-05
Healthy Lifestyle,1.5063091758610216,0.3978900849532344,0.7695749679966203
Pancreatectomy,0.038723097822695375,0.1419908588467703,0.02638059528185927
Poland,8.15545690881414,6.520679409417913,12.144605968057666
Hydrocephalus,0.22011931567444526,0.4680780514310417,0.23515470129932814
"Receptors, Immunologic",1.662397189287157e-05,2.6089271262612823e-05,0.00018904097051165495
Drug-Related Side Effects and Adverse Reactions,8.540158109671279e-05,8.870352229288359e-05,0.00029510594251628576
"Metabolism, Inborn Errors",0.00030379493733639814,0.00026089271262612823,0.0009206728182170677
Geographic Atrophy,0.014140480876169837,0.02551269836770908,0.018007234736867835
College Admission Test,0.018164133994711146,0.00699975147975902,0.017462479268408677
Cell Differentiation,0.27129767996769977,1.0458145278330977,0.23421238256845708
Germ Cells,0.13690036429919655,0.5153048502706234,0.12718777510283197
Pneumococcal Vaccines,0.012901506029801113,0.01790245794040492,0.01772150868983495
Hyponatremia,0.1540921589182913,0.2840678122887072,0.15392841406516955
Fatty Liver,0.4283762865425105,0.5785791598638383,0.3560355789852045
Pseudomonas aeruginosa,0.2599761031881878,0.31941094806816883,0.2665203502654051
Health Services Needs and Demand,3.715946658406587e-05,4.1742834020180515e-05,0.00026696625606607757
Smoking Cessation,0.4599223919507501,0.6944468313953543,0.4668049293399727
Health Status Indicators,0.002508263994424446,0.004716940244280398,0.003643728630091059
Endovascular Procedures,0.010257642578368148,0.02360296371128582,0.010442709794714436
"Medical Staff, Hospital",0.000522514253809277,0.0003391605264139667,0.0005353755729757556
Endpoint Determination,0.00066561079618125,0.002131493462155468,0.0007330749085490132
Rh Isoimmunization,0.0002105703106430399,3.1307125515135385e-05,8.369752892882433e-05
Lung Neoplasms,0.002150359658377917,0.006629283827829918,0.00257947125793575
"Gene Expression Regulation, Neoplastic",4.824211451264691e-05,1.3044635631306411e-05,0.000601756371781375
Confidence Intervals,0.5074542391152682,2.1641233137236178,0.4841793818969217
Radiology,1.5150566446790041,1.034575269773164,1.895182628856758
Interdisciplinary Communication,0.0061495657594297076,0.006344910771067439,0.005976436483771138
Orthodontic Brackets,0.00920870254795127,0.027803336384566488,0.005664735341553447
Immunosuppressive Agents,0.032012880462172745,0.1132639622595073,0.02886482452411739
Isoproterenol,0.05961780069086898,0.3287926500142044,0.0443899946099925
Gastrointestinal Diseases,0.046304932846777586,0.06586758315671859,0.040550731235593586
"Cholesteatoma, Middle Ear",2.1187415157581417e-05,5.7396396777748214e-05,3.246886898100944e-05
Intraoperative Care,0.0011219551226522343,0.0019253882191808261,0.0011392965360225312
Dementia,5.330233747075541,4.94792943418532,8.588788604558745
Asia,28.033470903963497,13.822969905519571,37.96493576351076
Academic Medical Centers,0.05191699018167111,0.046425858211819514,0.09134575139990656
Percutaneous Coronary Intervention,0.1073488095578684,0.3113076204140013,0.12946853276614245
Writing,114.69522404100958,54.40603406991902,100.19774347938169
Sarcoidosis,0.23228415157722893,0.5400244347919491,0.20030117427426902
Pelvic Organ Prolapse,0.04701487423467317,0.06172199795308942,0.05151655058611317
Publishing,15.94225866117056,9.661261532250098,25.17250587083104
Heart Ventricles,0.0021653538291048205,0.006206637633375591,0.0017764078984721164
Kaplan-Meier Estimate,0.00011995336581523017,0.00017479811745950592,0.0006717448226959953
Blood Transfusion,0.3192301322588128,0.5841231300071436,0.32645066710013054
Afghanistan,8.337136386108535,7.081658746887993,17.498402825049265
Hospice Care,0.31361057783855584,0.12488673260700131,0.29760243777571455
China,92.18955138146025,48.50705938576205,99.41765004089606
Life Tables,0.023320498923600073,0.04120539503217069,0.025065966853339287
Tumor Suppressor Protein p53,0.0034304054941290277,0.013892536947341329,0.003120619074285907
"Carcinoma, Hepatocellular",0.000988637387276068,0.004028183482947419,0.0016017975363964655
Follicle Stimulating Hormone,0.030138935081542965,0.06148458558459964,0.02404139365438299
Virus Diseases,0.01111687375306637,0.011734954213923248,0.01348323899218052
Learning Disorders,0.03881404072775638,0.027756375696293783,0.03949224610681268
Dilatation,0.31439027471635483,1.0155118392615727,0.2060019861369125
Fibrinogen,0.2736058043789434,1.1275939575328837,0.19839994161282548
"Liver Cirrhosis, Alcoholic",0.0001287542921114563,0.00027393734825743464,0.00012193864128423544
Mesopic Vision,0.0008015362134229647,0.001857556113898033,0.0007085428742078059
"Infant, Newborn",0.0011314079694148477,0.0005139586438734726,0.0037086663680530783
Fluoroscopy,0.1411052513073935,0.37170428338694994,0.105302314348788
Anti-Inflammatory Agents,0.052891611278919864,0.12422928297118348,0.04763760303851525
Colon,13.231707983509223,22.742103854214765,17.12218748322715
Nuclear Family,0.2815152294373851,0.13238478916787624,0.2938454288694008
Depression,21.273254177311074,18.897074882312264,19.769593716497077
"Ventricular Dysfunction, Left",0.00013820713887406955,0.00043569083008563415,0.00025397870847367385
Interleukin-15,0.005146586121893122,0.00997131947657062,0.005949739858164529
"Pregnancy Complications, Hematologic",1.1408608161774609e-05,2.3480344136351542e-05,5.7722433744016785e-05
"Carcinoma, Signet Ring Cell",6.682184780467984e-05,0.00022697665998473154,4.4734886151613e-05
Veterinarians,0.9235225932126231,0.46151920863562085,0.7510164840174971
"Radiography, Bitewing",6.193244430677645e-06,2.0871417010090258e-05,3.607652109001049e-06
Brain Death,0.06826585163772732,0.137474805991212,0.09486032608449536
"Insurance, Health",0.0571972199991736,0.015306575449774944,0.06598540013447278
Body Composition,0.533352431562963,0.7745695923699646,0.33780827746968756
Testis,0.3820283269449513,1.3135843723640506,0.27134305960471766
Netherlands,9.44853985005206,6.845331692082741,14.730378351166998
Alabama,8.701503535698592,7.566838315631678,13.997591333256281
Insulin,9.18514931342117,16.5179342305507,5.395792092131637
Transcranial Direct Current Stimulation,0.02123076786859616,0.04526227671350699,0.029982475147485917
Ethanol,3.2406666500689223,7.514949364017467,3.0325988566000777
Oxygen,14.516560102898774,21.359244639867097,11.891105634253645
Cytoreduction Surgical Procedures,5.867284197484084e-06,0.0,1.8038260545005244e-05
Endomyocardial Fibrosis,0.0022220709096805002,0.007132806763198346,0.001989259372903178
"Mutation, Missense",9.713614949168096e-05,0.00032350696365639897,0.00037447428891430884
Subarachnoid Hemorrhage,0.08145387671250558,0.2297838655725887,0.08348467745439327
Cross-Sectional Studies,0.05784751066439475,0.20122915817565895,0.05477858962307192
Medicare,7.658832372486495,4.308379647380756,8.138521874016854
Colorectal Neoplasms,0.004410567915342064,0.014270831380649215,0.004814772504672799
"Lens, Crystalline",2.901046075422686e-05,4.6960688272703084e-05,5.339325121321552e-05
Copper,20.128927100013833,9.806748353446059,11.001946378739124
Breast Neoplasms,0.0024114538051659587,0.007265862046637672,0.0045817181784313325
Volunteers,13.085591093616477,7.860590465413066,16.80359500395085
Constipation,1.9282917524294405,1.0986687824840249,0.9179815097437528
Vertigo,0.9089635793970328,0.6632388451110169,0.9232255928493968
Nursing Assessment,0.028646363173749655,0.012794178627185328,0.01059495271371428
Manikins,0.03707439096320235,0.02838512713372275,0.030214086412883784
Nasal Septum,0.045351173204453234,0.07189159589125589,0.029308565733524517
Anxiety Disorders,0.5241580712652723,0.5480964553206015,0.4687790365740181
Tibial Meniscus Injuries,1.9557613991613613e-06,0.0,5.772243374401678e-06
"Anesthetics, Local",0.00018807905455268427,0.0002791552025099572,0.00024171269130307025
Polysaccharides,0.35550820237232333,0.8867091070380533,0.2704851599331972
Erythrocyte Indices,0.0009068213687444845,0.002272375526973577,0.0007648222471082223
Patient Education as Topic,6.225840453997e-05,0.00016175348182819949,0.0002979920642034866
Evidence-Based Medicine,0.10701991568257609,0.13530156969503634,0.15577769653624346
"Anti-Inflammatory Agents, Non-Steroidal",7.855641619964803e-05,0.0001174017206817577,0.0005000205823075453
Workplace,15.16120285515938,4.681349260423942,14.27939586244668
Parturition,0.08650528244630619,0.24445647173068213,0.09060041047418693
Government,167.05210081697774,135.75626134138255,273.1758846884008
Mortality,9.226275390082968,20.813877122320566,11.02410890717514
Cholesterol,7.664146176208016,9.415482334466404,4.263135800580932
Nasal Decongestants,0.008574709894389796,0.006394480386466403,0.007205924322518695
Patient Readmission,0.0013902203945705344,0.001534049150241634,0.001598911414709265
Polyethylene Glycols,0.006384909047795458,0.038570378634646796,0.009679330608449813
Viruses,7.184346729237123,7.9659624231156325,5.772753496409891
Minimally Invasive Surgical Procedures,0.007080508185430516,0.012551548404443029,0.006147439193737786
Pneumothorax,0.1811233891365669,0.41619692659820984,0.13679783879078897
Pyrimidines,0.030264429771322487,0.08240035435583634,0.027175000276261296
Los Angeles,19.605169307914924,13.624417506575456,38.02473836946083
Femoral Artery,0.09591999186163577,0.3320903339017986,0.07575131439353862
Liver Neoplasms,0.0012073567037489473,0.004779554495310669,0.0016869381261688905
Managed Care Programs,0.005168425457517091,0.004385606499245216,0.006985136013447831
Rare Diseases,0.26261931471915445,0.19240054878039078,0.4853922745359679
Professional Role,0.05515051569495123,0.03962699412078262,0.0519610133259421
Capnography,0.02731351178022119,0.04459178244205784,0.026750740388242773
Eczema,1.7232888425693467,0.6452085497414252,0.7560607031963024
Frail Elderly,0.03464468338497755,0.051528919670786585,0.043670628779457696
Geriatric Assessment,0.020703364211288978,0.04759726649151084,0.018727322097824444
Reference Values,0.10888766781877518,0.3363089690649631,0.09851920685344423
"Sequence Analysis, DNA",9.355058692655179e-05,0.0002191498786059477,0.0014026551399796078
Sodium Bicarbonate,0.2450983002645342,0.2719806529127387,0.16157086429287737
Diabetic Angiopathies,0.0002033991855127816,0.0009522584010853679,0.00022728208286706606
Humans,23.178304313193347,22.55731354586168,27.52910648289861
Tongue,9.368136869131371,9.008907131109844,7.794548840623306
Ohio,17.35484872866447,14.296777160919882,24.83810393848267
Sutures,0.4614540790865266,0.8770847748692755,0.293631855864548
Amylases,0.014229142059598486,0.03887301418129311,0.012321575013082182
"Sleep Apnea, Obstructive",0.0005613035215593107,0.0003835122875604085,0.00045528569615593237
Pneumonia,3.2443503266642426,5.790492885319906,3.358782557444142
Breast Feeding,0.2524330574318557,0.1539632254291833,0.127993003053561
Premature Birth,0.12739601581973872,0.10982800523422119,0.14627225475944752
"Pathology, Veterinary",0.0004403722750444999,0.0002661105668786508,0.0007496701082504179
Low Back Pain,0.521611343963331,0.5364215064305823,0.36824748137417307
Latin America,4.190207715055289,2.2187881638001703,6.8411878081770015
Androstenedione,0.053471820494004396,0.11949408023701924,0.03491485711091215
Interferon-gamma,0.04936015811250083,0.21451120617545516,0.04769604700268106
Walking,36.13165790364646,21.836829621746237,31.88908753975441
Reminder Systems,0.006098715963051512,0.008327695387026013,0.004736125688696577
Cross Infection,0.019698754772586424,0.011641032837377841,0.009678609078028012
Trigeminal Neuralgia,0.07055376651451292,0.07794169789705581,0.058362431228153565
Warm Ischemia,0.00842574606782034,0.04352473124741697,0.0046105793953033405
"Serum Albumin, Bovine",0.0001926424978173941,0.0006157068017976627,0.0003557144979475034
Prostate,6.287412386285865,8.229503196774916,4.491985047524149
Neisseria gonorrhoeae,0.04891065895092691,0.0520872300758065,0.06291673125055648
Echocardiography,0.5489476729598756,1.5794262197486963,0.4415455923335909
"Education, Graduate",0.0037058418911775862,0.0016410151624183466,0.007963531265408915
"Insurance, Pharmaceutical Services",9.941787112403588e-05,1.0435708505045129e-05,8.658365061602517e-06
Operative Time,0.06551018382630897,0.2916728348617589,0.03951389201946669
Quality Improvement,0.6569448174215661,0.5477625126484401,0.674999646428736
Sleep Wake Disorders,0.00028097772101284894,0.00016175348182819949,0.0003326255244498967
Police,77.26296035990333,75.97648962314686,124.03727889684016
Intention,15.733336079506312,14.7734959789931,17.66929947004391
Immunoenzyme Techniques,5.932476244122797e-05,0.000221758805732209,0.0004228168271749229
Government Programs,0.27256044991109163,0.1853773169564954,0.3927629205156788
Haplotypes,0.2943238368007261,1.4894208428198086,0.250428057267995
Tissue Expansion Devices,2.477297772271058e-05,9.653030367166744e-05,1.0101425905202938e-05
Granulocytes,0.10875891352666373,0.4435541364441857,0.08158560938421512
Bariatric Surgery,0.3680019321503993,0.3785005385508606,0.28150581559577365
Digestive System Surgical Procedures,3.292198355254959e-05,3.1307125515135385e-05,7.792528555442265e-05
Autonomic Pathways,0.0010538294339147802,0.0029793947781903843,0.000925002000747869
"Diet, Atherogenic",1.3038409327742411e-05,4.9569615398964365e-05,2.741815602840797e-05
Pyramidal Cells,0.05132015699469371,0.23419034348884402,0.04160560871226549
Transplant Donor Site,2.1513375390774975e-05,3.1307125515135385e-05,1.8038260545005244e-05
Manitoba,1.7313247401982677,1.1824805664151687,3.0140338788471586
Cost-Benefit Analysis,0.16476051139048337,0.13537461965457168,0.25862897204217616
Prostheses and Implants,0.0006418156991581201,0.0008557280974137006,0.0006161869802173792
Methadone,0.7948429459945682,0.6259546675496169,0.6834588690939216
Rural Health Services,0.004416109239306355,0.004197763746154403,0.00708615027249986
Swine,1.1915270969443683,1.6397367881264786,1.6142533160680026
Arsenic,1.1356014478148828,1.5933761530928157,1.3229058255188741
"Labor Stage, First",1.6298011659678014e-06,1.8262489883828977e-05,7.215304218002097e-07
Enterococcus,0.15905066598563175,0.1820222366721234,0.13881668091098595
Euthyroid Sick Syndromes,8.800926296226128e-06,2.3480344136351542e-05,1.2987547592403775e-05
Pulmonary Medicine,0.033644963349772905,0.02302899974350834,0.054437305733560426
Ethnic Groups,0.9666135581601122,1.042613374249175,1.638965011484238
Nutrition Assessment,0.011807583487203526,0.011447972230034506,0.009349591205687117
Ontario,11.003934399549001,6.185064414968536,16.554951291415964
"Cholecystectomy, Laparoscopic",0.00037126870560746515,0.0006600585629441045,0.0003939556103029145
Beverages,5.139968803199061,2.2524589772916985,3.848114388083139
Cold Temperature,0.08914262669307527,0.05873216746639399,0.048696088167296155
Spermatozoa,0.22305589141528606,0.8215746324038141,0.14811648651756887
Risk Assessment,1.7868038238082777,1.3401667308535268,2.0591756707756184
Breast Diseases,0.010082601933143205,0.014737829336249984,0.008691555461005326
Drug Utilization,0.018195100216864532,0.02693717257864774,0.021891232997418363
Necrosis,1.3082671467807765,4.617641868927767,1.1113538273774746
Clavicle,0.2991907490425391,0.2658392384575196,0.13402427584938897
"Infant, Low Birth Weight",5.671708057567948e-05,0.0001487088461968931,0.00013059700634583798
Sexual Behavior,0.30383633428601375,0.4926932788673169,0.43552369943324637
Hepatic Veins,0.013904159707104506,0.04694242578281925,0.010338087883553405
Leg,64.41683464776156,45.96449553881147,78.10070186597946
Blood Glucose,1.8731034253474388,2.2573741959975746,0.86203620542863
Bone Density,0.42811780007758804,0.36631684887122035,0.2864843755061951
Poliovirus Vaccines,0.0013018851713750795,0.003261158907826603,0.0020376019111637924
Personality Inventory,0.031448969258747884,0.06623544188152143,0.038780095580495874
Developing Countries,2.8051886679258233,2.139985519951448,4.15119035563863
Prosthesis Design,0.0029228854110466547,0.007902440265445423,0.0022858083762630644
Social Support,0.7281987465169787,1.2448600140040758,0.7443113018077078
"Anesthesia, Spinal",0.00038756671726714314,0.0008922530771813586,0.00037014510638350764
Excitatory Postsynaptic Potentials,0.0043369009026403196,0.027422433024132338,0.0031256697872385085
Anti-Retroviral Agents,0.0005192546514773414,0.002079314919630242,0.0007677083687954232
Feces,0.9005358775678132,1.2610405800411484,0.8169513770224439
Adrenocorticotropic Hormone,0.02710261550934495,0.08458141743339077,0.029988968921282118
Outcome and Process Assessment (Health Care),9.126886529419687e-06,2.0871417010090258e-05,3.0304277715608807e-05
Barium Sulfate,0.058954797576553274,0.0487921551153385,0.020422197058633136
"Chromatography, Liquid",0.0009648422902529384,0.001693193704943572,0.0013492618887663921
"Hernia, Hiatal",0.00013494753654213394,0.00015131777332315436,0.00013059700634583798
Choroid,0.31694221738202716,1.0320080854809228,0.24990639077303342
Odds Ratio,0.322266777791244,1.6201854882422764,0.2920560334233363
India,87.25187578070275,34.49675285901416,95.69262946430247
Shoulder Dislocation,0.020954353590848022,0.02754766152619288,0.016731568951125063
Dental Alloys,0.003739415795196523,0.006890176540456047,0.0019813225382633763
Tooth Discoloration,0.021949184222554766,0.008512929212990565,0.008483754699526865
Preoperative Period,0.01001447624440575,0.033511668936826174,0.006319163434126237
Laminectomy,0.06576019532516843,0.17955680053780648,0.040404260559968146
Tunica Intima,0.004542581809785455,0.012457627027897622,0.0037259830981762826
Soccer,12.813498722600253,6.8200903221361635,15.23649442247791
"Biofeedback, Psychology",2.3143176556742776e-05,3.3916052641396666e-05,6.854539007101993e-05
Fetus,1.6038286545869382,1.8417747137112785,1.689232592910215
Head and Neck Neoplasms,0.0010078690410344883,0.0029376519441702037,0.0012258801866385563
"Neoplasms, Second Primary",2.1513375390774975e-05,5.217854252522564e-06,0.00015152138857804406
Pollen,2.515863105340888,2.6456764737617986,1.743024850446686
"Cholangiopancreatography, Endoscopic Retrograde",4.824211451264691e-05,0.00021393202435342516,5.7722433744016785e-05
Staphylococcus aureus,0.5037888162930066,0.6024821501946441,0.5376079881008056
Meglumine,0.01697894258681936,0.05027402572305491,0.012790569787252319
"History, 21st Century",0.000100069791590423,0.0012940278546255959,0.0005620721985823634
Colectomy,0.06470082456728936,0.19512948655446008,0.05149851232556817
Brazil,18.544358783685837,12.826847612660371,24.753891236832683
Tooth Extraction,0.21333282361935535,0.08700250180656124,0.06886430651745562
Catheter Ablation,0.05923870893966487,0.15580773690745003,0.05530819295267328
"Economics, Hospital",0.00033443519925659284,0.00018784275309081233,0.0004697163045919366
Clinical Protocols,0.02540371077394012,0.043399502745356436,0.026506141575252506
Drug Therapy,0.26765311860036256,0.43264360320216094,0.26309308076185406
Poliomyelitis,0.06582440949110756,0.1098071338172111,0.10623886083628468
Breast Density,0.03888347025742661,0.07247599556753842,0.045683698656280275
Wet Macular Degeneration,0.00721643360267223,0.0028593841303823655,0.007025541717068643
Acute Disease,0.027240822648219025,0.055251858679961435,0.026309885300522848
Glomerular Filtration Rate,0.13313454572511138,0.5658006347994106,0.1200583330050241
"Fertility Agents, Female",4.563443264709844e-06,2.0871417010090258e-05,1.0101425905202938e-05
Pancreatic Neoplasms,0.004478367643846324,0.013185517696124522,0.004554300022402924
Leuprolide,0.022295353990206327,0.0422020051944025,0.017777066532313566
Trauma Severity Indices,4.074502914919503e-05,0.00011218386642923514,7.720375513262245e-05
United States,80.62169469583846,103.32182363284392,141.9911506867725
"Tachycardia, Ventricular",0.002884096143296621,0.0051761114185023835,0.0032173041508071353
Pancreatitis,0.6827820553056536,1.2770750461591502,0.48963992412910573
Seminiferous Tubules,0.03552705773623252,0.13470151645599626,0.025193677737997924
Infant Mortality,0.29515894691816796,0.3457845923875441,0.5381671741777007
Epidural Abscess,0.013201063484105996,0.032509840920341836,0.012156344546489933
Patient Care Team,0.011625371716848326,0.0035977105071143085,0.0056531908548046435
Angioplasty,0.2780818903011574,0.8166646315521904,0.27400262073947323
Breast Implantation,0.0018648184941003581,0.002021918522852494,0.0014408962523350189
Alanine Transaminase,0.01897968649816143,0.09321174836706309,0.015328192280723654
Ovulation Induction,0.02911933147211351,0.04203764278544804,0.022128616506190635
Self-Assessment,0.6023383293558149,0.2910179941530673,0.4870020089070042
Urinalysis,0.23658617473491755,0.2673341537008673,0.12555783787998528
Secondary Prevention,0.09951174767119562,0.2518058194453602,0.11310710892140088
Dietary Proteins,0.008588726184417118,0.016817144255880226,0.007869010780153087
Medical Record Linkage,0.0002780440789141069,0.0008635548787924844,0.0004913622172459428
Caribbean Region,0.011639062046642456,0.00591965564948685,0.02287828661444105
Glasgow Coma Scale,0.028796630841251884,0.0992488057372317,0.0306109281448739
Immunoglobulin M,0.005279251936802902,0.0118393112989737,0.004753442418819782
Postpartum Period,0.09793279630160602,0.14594599237018238,0.08487578810762407
Phosphorylation,2.160584704932966,9.528887178790727,1.4634217105731997
Accidental Falls,0.017082923901208105,0.009206903828576064,0.00901840874208082
